author_a,author_b,weight
https://openalex.org/A5026110207,https://openalex.org/A5068916511,2
https://openalex.org/A5026124270,https://openalex.org/A5082495175,2
https://openalex.org/A5026126455,https://openalex.org/A5076996603,3
https://openalex.org/A5026134805,https://openalex.org/A5026310459,1
https://openalex.org/A5026134805,https://openalex.org/A5031437239,13
https://openalex.org/A5026134805,https://openalex.org/A5034174412,1
https://openalex.org/A5026134805,https://openalex.org/A5034671081,1
https://openalex.org/A5026134805,https://openalex.org/A5035900701,20
https://openalex.org/A5026134805,https://openalex.org/A5036965242,1
https://openalex.org/A5026134805,https://openalex.org/A5038379049,4
https://openalex.org/A5026134805,https://openalex.org/A5041869280,1
https://openalex.org/A5026134805,https://openalex.org/A5042606914,13
https://openalex.org/A5026134805,https://openalex.org/A5044679292,37
https://openalex.org/A5026134805,https://openalex.org/A5048446410,16
https://openalex.org/A5026134805,https://openalex.org/A5052691067,2
https://openalex.org/A5026134805,https://openalex.org/A5053519488,5
https://openalex.org/A5026134805,https://openalex.org/A5053604920,1
https://openalex.org/A5026134805,https://openalex.org/A5054313619,3
https://openalex.org/A5026134805,https://openalex.org/A5055753220,1
https://openalex.org/A5026134805,https://openalex.org/A5055952920,28
https://openalex.org/A5026134805,https://openalex.org/A5063499471,1
https://openalex.org/A5026134805,https://openalex.org/A5064484724,19
https://openalex.org/A5026134805,https://openalex.org/A5064524653,1
https://openalex.org/A5026134805,https://openalex.org/A5065056497,6
https://openalex.org/A5026134805,https://openalex.org/A5065408976,1
https://openalex.org/A5026134805,https://openalex.org/A5065929643,7
https://openalex.org/A5026134805,https://openalex.org/A5067975696,1
https://openalex.org/A5026134805,https://openalex.org/A5068106117,1
https://openalex.org/A5026134805,https://openalex.org/A5075301969,1
https://openalex.org/A5026134805,https://openalex.org/A5075775292,1
https://openalex.org/A5026134805,https://openalex.org/A5076118050,1
https://openalex.org/A5026134805,https://openalex.org/A5076205506,1
https://openalex.org/A5026134805,https://openalex.org/A5077668178,1
https://openalex.org/A5026134805,https://openalex.org/A5081554607,21
https://openalex.org/A5026134805,https://openalex.org/A5082416390,2
https://openalex.org/A5026134805,https://openalex.org/A5082575544,3
https://openalex.org/A5026134805,https://openalex.org/A5085262635,1
https://openalex.org/A5026134805,https://openalex.org/A5086337434,1
https://openalex.org/A5026134805,https://openalex.org/A5087999456,1
https://openalex.org/A5026134805,https://openalex.org/A5088039777,8
https://openalex.org/A5026134805,https://openalex.org/A5089170651,1
https://openalex.org/A5026134805,https://openalex.org/A5092386670,1
https://openalex.org/A5026134805,https://openalex.org/A5098062465,1
https://openalex.org/A5026134805,https://openalex.org/A5101952625,12
https://openalex.org/A5026134805,https://openalex.org/A5104558497,1
https://openalex.org/A5026134805,https://openalex.org/A5108351074,6
https://openalex.org/A5026134805,https://openalex.org/A5109030778,1
https://openalex.org/A5026134805,https://openalex.org/A5111257741,1
https://openalex.org/A5026134805,https://openalex.org/A5112367795,1
https://openalex.org/A5026134805,https://openalex.org/A5113996953,1
https://openalex.org/A5026134805,https://openalex.org/A5116493855,1
https://openalex.org/A5026154550,https://openalex.org/A5037846167,1
https://openalex.org/A5026154550,https://openalex.org/A5040485583,2
https://openalex.org/A5026154550,https://openalex.org/A5079361824,7
https://openalex.org/A5026154550,https://openalex.org/A5084119529,1
https://openalex.org/A5026161959,https://openalex.org/A5081804886,1
https://openalex.org/A5026165387,https://openalex.org/A5085609564,6
https://openalex.org/A5026186686,https://openalex.org/A5090233569,1
https://openalex.org/A5026190360,https://openalex.org/A5069677248,1
https://openalex.org/A5026201954,https://openalex.org/A5026902256,1
https://openalex.org/A5026203506,https://openalex.org/A5030371142,1
https://openalex.org/A5026203506,https://openalex.org/A5042020689,1
https://openalex.org/A5026205400,https://openalex.org/A5040090348,1
https://openalex.org/A5026205400,https://openalex.org/A5074523834,1
https://openalex.org/A5026209912,https://openalex.org/A5026466471,1
https://openalex.org/A5026209912,https://openalex.org/A5027707176,3
https://openalex.org/A5026209912,https://openalex.org/A5027915801,2
https://openalex.org/A5026209912,https://openalex.org/A5028807485,1
https://openalex.org/A5026209912,https://openalex.org/A5030970346,1
https://openalex.org/A5026209912,https://openalex.org/A5033108364,2
https://openalex.org/A5026209912,https://openalex.org/A5033950102,1
https://openalex.org/A5026209912,https://openalex.org/A5034793689,2
https://openalex.org/A5026209912,https://openalex.org/A5035005897,1
https://openalex.org/A5026209912,https://openalex.org/A5037443396,6
https://openalex.org/A5026209912,https://openalex.org/A5038861039,2
https://openalex.org/A5026209912,https://openalex.org/A5044796943,1
https://openalex.org/A5026209912,https://openalex.org/A5045696029,6
https://openalex.org/A5026209912,https://openalex.org/A5046405396,1
https://openalex.org/A5026209912,https://openalex.org/A5046469333,1
https://openalex.org/A5026209912,https://openalex.org/A5046729069,1
https://openalex.org/A5026209912,https://openalex.org/A5046818815,1
https://openalex.org/A5026209912,https://openalex.org/A5047422216,1
https://openalex.org/A5026209912,https://openalex.org/A5048154677,1
https://openalex.org/A5026209912,https://openalex.org/A5048905348,1
https://openalex.org/A5026209912,https://openalex.org/A5049149987,1
https://openalex.org/A5026209912,https://openalex.org/A5050873241,2
https://openalex.org/A5026209912,https://openalex.org/A5052832484,2
https://openalex.org/A5026209912,https://openalex.org/A5053215985,1
https://openalex.org/A5026209912,https://openalex.org/A5054472853,1
https://openalex.org/A5026209912,https://openalex.org/A5059722240,1
https://openalex.org/A5026209912,https://openalex.org/A5060674730,1
https://openalex.org/A5026209912,https://openalex.org/A5060888087,1
https://openalex.org/A5026209912,https://openalex.org/A5061016780,1
https://openalex.org/A5026209912,https://openalex.org/A5063052135,1
https://openalex.org/A5026209912,https://openalex.org/A5063559479,3
https://openalex.org/A5026209912,https://openalex.org/A5064031534,2
https://openalex.org/A5026209912,https://openalex.org/A5066794724,6
https://openalex.org/A5026209912,https://openalex.org/A5073054680,2
https://openalex.org/A5026209912,https://openalex.org/A5075936778,2
https://openalex.org/A5026209912,https://openalex.org/A5079711681,2
https://openalex.org/A5026209912,https://openalex.org/A5080069021,1
https://openalex.org/A5026209912,https://openalex.org/A5080968950,1
https://openalex.org/A5026209912,https://openalex.org/A5082161362,1
https://openalex.org/A5026209912,https://openalex.org/A5082306240,1
https://openalex.org/A5026209912,https://openalex.org/A5083867914,1
https://openalex.org/A5026209912,https://openalex.org/A5084153014,1
https://openalex.org/A5026209912,https://openalex.org/A5084181486,2
https://openalex.org/A5026209912,https://openalex.org/A5084292789,1
https://openalex.org/A5026209912,https://openalex.org/A5088759455,2
https://openalex.org/A5026209912,https://openalex.org/A5089056170,2
https://openalex.org/A5026209912,https://openalex.org/A5090716782,2
https://openalex.org/A5026209912,https://openalex.org/A5091387870,1
https://openalex.org/A5026209912,https://openalex.org/A5091731582,2
https://openalex.org/A5026209912,https://openalex.org/A5092081941,4
https://openalex.org/A5026209912,https://openalex.org/A5092081942,1
https://openalex.org/A5026209912,https://openalex.org/A5104747429,1
https://openalex.org/A5026209912,https://openalex.org/A5107009340,1
https://openalex.org/A5026209912,https://openalex.org/A5108345418,1
https://openalex.org/A5026209912,https://openalex.org/A5108363532,3
https://openalex.org/A5026209912,https://openalex.org/A5113104405,1
https://openalex.org/A5026209912,https://openalex.org/A5117623908,1
https://openalex.org/A5026209912,https://openalex.org/A5117623909,1
https://openalex.org/A5026209912,https://openalex.org/A5132699125,1
https://openalex.org/A5026222465,https://openalex.org/A5059405170,1
https://openalex.org/A5026240624,https://openalex.org/A5037846167,1
https://openalex.org/A5026245398,https://openalex.org/A5060284356,1
https://openalex.org/A5026246701,https://openalex.org/A5082495175,1
https://openalex.org/A5026246928,https://openalex.org/A5083749002,1
https://openalex.org/A5026254952,https://openalex.org/A5069582006,1
https://openalex.org/A5026256877,https://openalex.org/A5058909401,1
https://openalex.org/A5026272412,https://openalex.org/A5034008657,1
https://openalex.org/A5026272412,https://openalex.org/A5037417028,1
https://openalex.org/A5026284840,https://openalex.org/A5058909401,1
https://openalex.org/A5026284840,https://openalex.org/A5059593166,2
https://openalex.org/A5026284840,https://openalex.org/A5086866734,9
https://openalex.org/A5026297597,https://openalex.org/A5061490527,1
https://openalex.org/A5026309058,https://openalex.org/A5056065947,1
https://openalex.org/A5026309058,https://openalex.org/A5066794724,1
https://openalex.org/A5026309058,https://openalex.org/A5072652933,1
https://openalex.org/A5026310386,https://openalex.org/A5045691308,12
https://openalex.org/A5026310386,https://openalex.org/A5085904316,17
https://openalex.org/A5026310459,https://openalex.org/A5064484724,3
https://openalex.org/A5026314400,https://openalex.org/A5083749002,1
https://openalex.org/A5026315656,https://openalex.org/A5034008657,11
https://openalex.org/A5026354606,https://openalex.org/A5078970572,1
https://openalex.org/A5026357384,https://openalex.org/A5053029547,4
https://openalex.org/A5026357384,https://openalex.org/A5061305146,1
https://openalex.org/A5026357384,https://openalex.org/A5074523834,3
https://openalex.org/A5026361013,https://openalex.org/A5059593166,1
https://openalex.org/A5026380013,https://openalex.org/A5048243582,2
https://openalex.org/A5026380013,https://openalex.org/A5091909614,1
https://openalex.org/A5026435636,https://openalex.org/A5032113341,1
https://openalex.org/A5026435636,https://openalex.org/A5045696029,1
https://openalex.org/A5026435636,https://openalex.org/A5074523834,1
https://openalex.org/A5026456937,https://openalex.org/A5053293835,1
https://openalex.org/A5026469767,https://openalex.org/A5050526197,1
https://openalex.org/A5026469767,https://openalex.org/A5052225784,1
https://openalex.org/A5026469767,https://openalex.org/A5061305146,1
https://openalex.org/A5026490392,https://openalex.org/A5045614556,6
https://openalex.org/A5026490392,https://openalex.org/A5088138569,5
https://openalex.org/A5026496842,https://openalex.org/A5074478046,1
https://openalex.org/A5026502984,https://openalex.org/A5070576640,1
https://openalex.org/A5026509039,https://openalex.org/A5087222856,1
https://openalex.org/A5026509102,https://openalex.org/A5086866734,1
https://openalex.org/A5026533780,https://openalex.org/A5122170400,1
https://openalex.org/A5026540428,https://openalex.org/A5060284356,1
https://openalex.org/A5026572220,https://openalex.org/A5069332231,1
https://openalex.org/A5026573894,https://openalex.org/A5078970572,1
https://openalex.org/A5026583601,https://openalex.org/A5061305146,1
https://openalex.org/A5026585030,https://openalex.org/A5059910313,3
https://openalex.org/A5026589850,https://openalex.org/A5039984674,1
https://openalex.org/A5026589850,https://openalex.org/A5047996826,1
https://openalex.org/A5026589850,https://openalex.org/A5060674730,1
https://openalex.org/A5026593372,https://openalex.org/A5062148431,2
https://openalex.org/A5026618385,https://openalex.org/A5073755365,1
https://openalex.org/A5026632377,https://openalex.org/A5052225784,1
https://openalex.org/A5026635972,https://openalex.org/A5074805842,2
https://openalex.org/A5026635972,https://openalex.org/A5087061743,1
https://openalex.org/A5026655970,https://openalex.org/A5061305146,7
https://openalex.org/A5026657295,https://openalex.org/A5081472842,1
https://openalex.org/A5026657295,https://openalex.org/A5090089352,1
https://openalex.org/A5026674754,https://openalex.org/A5055952920,1
https://openalex.org/A5026680252,https://openalex.org/A5044247158,1
https://openalex.org/A5026680806,https://openalex.org/A5081472842,1
https://openalex.org/A5026699831,https://openalex.org/A5083749002,2
https://openalex.org/A5026706280,https://openalex.org/A5085904316,2
https://openalex.org/A5026714548,https://openalex.org/A5081472842,1
https://openalex.org/A5026714548,https://openalex.org/A5090089352,1
https://openalex.org/A5026716200,https://openalex.org/A5044247158,1
https://openalex.org/A5026716200,https://openalex.org/A5079361824,2
https://openalex.org/A5026721444,https://openalex.org/A5060284356,1
https://openalex.org/A5026728788,https://openalex.org/A5069332231,1
https://openalex.org/A5026728788,https://openalex.org/A5070576640,1
https://openalex.org/A5026737392,https://openalex.org/A5026902256,1
https://openalex.org/A5026743471,https://openalex.org/A5081472842,1
https://openalex.org/A5026743471,https://openalex.org/A5090089352,1
