profil,tytul,stanowisko,jednostka,wydzial,orcid,scopus_id,polon_id,researcharea,h_index_scopus,h_index_wos,sum_IF,sum_SNIP,sum_MEiN,n_pub,author_id,url,error
Aleksandra Jezierska,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2766,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2766?obiektId=Osoby,
Miranda Jezierska,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3633,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3633?obiektId=Osoby,
Stefania Jezierska-Tys,,,,,0000-0002-5559-4294,,,,,,,,816.0,129.0,303,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/303?obiektId=Osoby,
Marek Jezierski,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3481,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3481?obiektId=Osoby,
Anna Jeżak-Zgórka,,starszy specjalista,,,,,,,,,,,0.0,0.0,2767,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2767?obiektId=Osoby,
Grażyna Jeżewska-Witkowska,,,,,0000-0001-5430-9116,,,,,,,,1410.0,237.0,108,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/108?obiektId=Osoby,
Maria Jędruszczak,,,,,,,,,,,,,105.0,81.0,249,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/249?obiektId=Osoby,
Wiktoria Jędrys,,doktorant,,,,,,,,,,,0.0,0.0,3586,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3586?obiektId=Osoby,
Iwona Joć,,starszy specjalista,,,,,,,,,,,0.0,0.0,2768,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2768?obiektId=Osoby,
Maciej Jones,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,2769,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2769?obiektId=Osoby,
Jolanta Joniec,,Profesor uczelni,,,0000-0001-6362-8522,6507166152,,,,,,,1687.0,112.0,416,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/416?obiektId=Osoby,
Izabela Jośko,,Profesor uczelni,,,0000-0003-0476-6081,36657167800,,,,,,,4390.0,56.0,750,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/750?obiektId=Osoby,
Karolina Jóźwiakowska,,asystent,,,0000-0002-6193-5083,,,,,,,,0.0,0.0,3363,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3363?obiektId=Osoby,
Krzysztof Jóźwiakowski,,Profesor,,,0000-0001-6571-3093,36657245600,,,,,,,5803.0,310.0,280,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/280?obiektId=Osoby,
Renata Jóźwik,,adiunkt posiadający st. nauk. dr,,,0000-0001-7625-0151,57216492817,,,,,,,791.0,42.0,809,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/809?obiektId=Osoby,
Andrzej Junkuszew,,Profesor,,,0000-0003-2679-9597,15725415300,,,,,,,3785.0,236.0,376,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/376?obiektId=Osoby,
Krzysztof Jurek,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,2770,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2770?obiektId=Osoby,
Łukasz Jurkiewicz,,specjalista,,,,,,,,,,,0.0,0.0,2771,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2771?obiektId=Osoby,
Iwona Jusiak,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2772,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2772?obiektId=Osoby,
Dariusz Juszczak,,starszy specjalista,,,,,,,,,,,94.0,33.0,1431,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1431?obiektId=Osoby,
Agnieszka Juszka,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2773,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2773?obiektId=Osoby,
Sławomir Juściński,,Profesor uczelni,,,0000-0002-2692-9083,36650973500,,,,,,,1154.0,95.0,1110,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1110?obiektId=Osoby,
Stanisław Juśko,,,,,,,,,,,,,184.0,23.0,1074,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1074?obiektId=Osoby,
Magdalena Kachel-Górecka,,Profesor uczelni,,,0000-0002-0595-9718,57218249984,,,,,,,2495.0,123.0,617,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/617?obiektId=Osoby,
Beata Kaczmarek,,adiunkt posiadający st. nauk. dr,,,0000-0002-4217-0871,57194622589,,,,,,,1188.0,27.0,834,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/834?obiektId=Osoby,
Elżbieta Kaczmarska,,,,,,,,,,,,,358.0,33.0,1080,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1080?obiektId=Osoby,
Zdzisław Kaczmarski,,adiunkt posiadający st. nauk. dr,,,0000-0002-7668-4571,,,,,,,,203.0,8.0,1167,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1167?obiektId=Osoby,
Anna Kaczorowska,,adiunkt posiadający st. nauk. dr,,,0000-0002-2967-4266,56938651700,,,,,,,297.0,59.0,783,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/783?obiektId=Osoby,
Janusz Kalbarczyk,,,,,,,,,,,,,227.0,110.0,260,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/260?obiektId=Osoby,
Kateryna Kaliniak,,referent,,,,,,,,,,,0.0,0.0,2995,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2995?obiektId=Osoby,
Tomasz Kaliniak,,technik,,,,,,,,,,,0.0,0.0,3438,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3438?obiektId=Osoby,
Agnieszka Kaliniak-Dziura,,adiunkt posiadający st. nauk. dr,,,0000-0003-2003-1974,57217869639,,,,,,,1723.0,88.0,782,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/782?obiektId=Osoby,
Iwona Kaliniak-Jaworska,,portier,,,,,,,,,,,0.0,0.0,3533,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3533?obiektId=Osoby,
Marcin Kalinowski,,adiunkt posiadający st. nauk. dr,,,0000-0003-4769-5471,38661179000,,,,,,,1605.0,73.0,695,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/695?obiektId=Osoby,
Grzegorz Kalisz,,,,,,,,,,,,,925.0,37.0,850,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/850?obiektId=Osoby,
Klaudia Kaliszyk,,doktorant,,,0009-0000-8412-2432,,,,,,,,0.0,0.0,3664,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3664?obiektId=Osoby,
Klaudia Kałwa,,,,,,57196041108,,,,,,,579.0,63.0,886,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/886?obiektId=Osoby,
Jarosław Kamieniak,,Profesor uczelni,,,0000-0003-4149-6199,36165003100,,,,,,,426.0,134.0,94,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/94?obiektId=Osoby,
